user_id,age,gender,education_level,employment_status,job_title,monthly_income_usd,monthly_expenses_usd,savings_usd,loan_status,loan_type,loan_amount_usd,loan_term_months,monthly_emi_usd,loan_interest_rate_pct,debt_to_income_ratio,credit_score,savings_to_income_ratio,region,record_date
U30307,26,Male,Bachelor,Self-employed,Unemployed,800,601,52206,No,Personal,0,0,0,0,0,818,5,North America,9/21/2022
U30308,56,Male,Bachelor,Student,Unemployed,6482,3665,416915,Yes,Car,370051,60,7294,7,1,562,5,Africa,10/23/2021
U30309,40,Male,High School,Employed,Salesperson,4162,3732,498059,No,Personal,0,0,0,0,0,560,10,Other,4/14/2022
U30310,64,Female,Master,Self-employed,Teacher,3162,961,310997,Yes,Education,311912,24,16235,22,5,836,8,North America,5/8/2024
U30311,69,Female,High School,Unemployed,Unemployed,6950,5222,166597,No,Personal,0,0,0,0,0,322,2,Other,7/14/2025
U30312,42,Female,High School,Employed,Doctor,7409,6568,343263,Yes,Home,21362,240,165,7,0,588,4,Asia,5/18/2022
U30313,32,Female,Bachelor,Employed,Manager,1954,875,192647,No,Personal,0,0,0,0,0,392,8,Africa,7/17/2024
U30314,66,Male,Bachelor,Student,Engineer,3629,1140,79048,No,Personal,0,0,0,0,0,769,2,North America,12/31/2024
U30315,18,Male,Master,Self-employed,Teacher,2663,1876,189444,No,Personal,0,0,0,0,0,731,6,Other,5/3/2023
U30316,62,Male,Bachelor,Self-employed,Driver,4750,2007,356850,Yes,Education,418239,360,4545,13,1,591,6,Africa,4/11/2025
U30317,64,Male,PhD,Self-employed,Salesperson,3876,1614,256469,Yes,Business,39051,240,328,8,0,537,6,Europe,11/8/2022
U30318,66,Male,Bachelor,Employed,Doctor,10459,3457,866046,Yes,Education,276828,12,26934,30,3,832,7,North America,9/19/2022
U30319,38,Male,Bachelor,Employed,Engineer,7733,3551,846107,No,Personal,0,0,0,0,0,827,9,Asia,11/13/2024
U30320,32,Female,Master,Student,Engineer,2266,924,217301,No,Personal,0,0,0,0,0,314,8,Europe,2/12/2025
U30321,63,Male,Bachelor,Employed,Engineer,5039,1880,546364,No,Personal,0,0,0,0,0,808,9,Europe,10/21/2022
U30322,42,Female,Master,Employed,Driver,928,334,30169,Yes,Home,484912,180,5011,9,5,379,3,North America,10/20/2021
U30323,36,Male,Master,Unemployed,Accountant,4200,1291,53435,Yes,Car,401949,12,38020,24,9,480,1,North America,12/26/2022
U30324,66,Male,Master,Employed,Accountant,7722,4204,849125,Yes,Home,419892,120,5235,9,1,587,9,Africa,9/27/2023
U30325,18,Male,Master,Unemployed,Driver,3550,2815,137017,No,Personal,0,0,0,0,0,636,3,Other,11/8/2022
U30326,25,Female,Bachelor,Employed,Manager,6555,5771,781860,Yes,Education,320667,300,3765,14,1,680,10,Europe,2/20/2025
U30327,47,Male,Bachelor,Employed,Driver,4812,3019,282865,No,Personal,0,0,0,0,0,386,5,North America,12/28/2024
U30328,50,Female,High School,Employed,Salesperson,500,153,1998,No,Personal,0,0,0,0,0,330,0,Other,12/31/2024
U30329,26,Female,PhD,Unemployed,Student,3231,1942,353963,No,Personal,0,0,0,0,0,631,9,Other,6/13/2025
U30330,59,Male,Bachelor,Employed,Salesperson,4455,1904,324962,No,Personal,0,0,0,0,0,557,6,Asia,11/14/2023
U30331,31,Female,High School,Employed,Doctor,2355,1671,167674,Yes,Business,127767,36,4691,19,2,503,6,Other,2/13/2022
U30332,32,Other,High School,Employed,Salesperson,2254,2000,21950,No,Personal,0,0,0,0,0,692,1,Other,4/6/2024
U30333,44,Female,Bachelor,Self-employed,Unemployed,5496,2173,476350,Yes,Home,391935,180,2831,4,1,571,7,Europe,6/13/2025
U30334,35,Male,High School,Employed,Unemployed,7177,5307,28915,No,Personal,0,0,0,0,0,550,0,Other,7/22/2025
U30335,64,Female,Master,Employed,Unemployed,4268,1817,416165,Yes,Car,197248,240,4439,27,1,799,8,Asia,11/13/2022
U30336,25,Male,High School,Employed,Salesperson,4302,2387,354300,Yes,Home,114783,300,2123,22,0,469,7,Other,12/24/2022
U30337,28,Female,PhD,Employed,Accountant,2005,1293,185797,No,Personal,0,0,0,0,0,408,8,Africa,9/26/2021
U30338,26,Female,Bachelor,Employed,Doctor,3223,2014,135117,Yes,Education,426942,180,6909,18,2,704,3,Asia,6/1/2023
U30339,67,Other,Master,Employed,Doctor,5029,1888,64772,No,Personal,0,0,0,0,0,769,1,Africa,6/15/2022
U30340,43,Male,Bachelor,Employed,Unemployed,500,343,39969,No,Personal,0,0,0,0,0,665,7,Europe,12/31/2023
U30341,18,Male,High School,Self-employed,Engineer,2511,2032,26864,No,Personal,0,0,0,0,0,414,1,Asia,9/27/2023
U30342,33,Male,Bachelor,Unemployed,Doctor,2769,1170,8440,No,Personal,0,0,0,0,0,812,0,Africa,4/9/2022
U30343,49,Male,High School,Employed,Teacher,2809,1742,233371,No,Personal,0,0,0,0,0,390,7,Other,4/4/2022
U30344,63,Female,Master,Employed,Engineer,6542,5783,361525,No,Personal,0,0,0,0,0,819,5,North America,1/6/2022
U30345,60,Female,Master,Self-employed,Unemployed,3017,1315,133766,Yes,Education,399587,36,11904,5,4,777,4,Europe,9/14/2024
U30346,35,Female,Bachelor,Student,Engineer,2027,1403,182990,Yes,Business,343705,240,6200,21,3,487,8,North America,1/21/2023
U30347,45,Male,PhD,Employed,Manager,1738,1027,158134,Yes,Business,478189,360,5643,14,3,683,8,North America,12/5/2022
U30348,19,Female,Master,Student,Salesperson,4317,3650,121839,No,Personal,0,0,0,0,0,456,2,Europe,3/23/2023
U30349,41,Male,Master,Employed,Doctor,6775,3100,593831,Yes,Home,213578,120,2094,3,0,723,7,Africa,11/7/2021
U30350,33,Female,High School,Employed,Accountant,3028,2459,214697,No,Personal,0,0,0,0,0,822,6,Africa,12/19/2023
U30351,26,Male,High School,Student,Unemployed,5116,3490,588732,Yes,Home,161691,24,9036,30,2,370,10,Asia,1/29/2023
U30352,33,Male,High School,Student,Salesperson,960,593,14888,Yes,Education,397753,300,4727,14,5,340,1,Other,9/29/2023
U30353,24,Female,Bachelor,Student,Teacher,1683,902,93086,Yes,Home,372360,240,7593,24,5,734,5,Other,2/7/2024
U30354,56,Male,High School,Employed,Driver,5260,4491,40607,Yes,Education,302378,24,13006,3,2,650,1,Other,2/28/2024
U30355,19,Male,PhD,Unemployed,Engineer,6208,4827,165090,No,Personal,0,0,0,0,0,400,2,Asia,2/15/2025
U30356,43,Male,Master,Unemployed,Student,1439,489,150299,No,Personal,0,0,0,0,0,466,9,Europe,2/15/2022
U30357,33,Male,High School,Unemployed,Driver,1894,1614,9277,No,Personal,0,0,0,0,0,379,0,North America,10/6/2024
U30358,18,Male,Other,Employed,Accountant,6372,4421,543812,Yes,Business,201561,60,5070,18,1,652,7,Other,5/1/2024
U30359,63,Male,Master,Employed,Salesperson,1365,649,130567,Yes,Business,37157,24,1805,15,1,335,8,Africa,8/9/2021
U30360,66,Female,PhD,Employed,Driver,5627,3898,48166,Yes,Business,205509,300,3245,19,1,399,1,Africa,4/19/2025
U30361,67,Male,Bachelor,Employed,Student,1755,635,126130,Yes,Car,103150,120,1356,10,1,830,6,Other,7/5/2022
U30362,55,Female,Bachelor,Employed,Doctor,2679,1765,169013,Yes,Home,119718,12,11532,28,4,571,5,Other,2/9/2022
U30363,33,Female,Master,Employed,Doctor,6788,2169,647767,No,Personal,0,0,0,0,0,507,8,Europe,7/8/2025
U30364,57,Male,Master,Employed,Unemployed,4989,1577,47717,No,Personal,0,0,0,0,0,351,1,North America,3/3/2025
U30365,56,Male,Master,Unemployed,Student,6280,4828,73517,Yes,Education,106832,360,1127,12,0,575,1,North America,2/4/2025
U30366,24,Female,Bachelor,Employed,Unemployed,2084,1389,191740,Yes,Home,306880,36,10124,12,5,677,8,Africa,4/22/2022
U30367,31,Female,Master,Employed,Salesperson,5199,4126,358129,Yes,Car,90984,240,1127,14,0,585,6,Europe,12/7/2024
U30368,69,Male,Bachelor,Self-employed,Student,4938,2981,307248,No,Personal,0,0,0,0,0,533,5,Other,4/7/2024
U30369,35,Male,High School,Employed,Doctor,2332,1739,275538,No,Personal,0,0,0,0,0,551,10,Africa,1/12/2025
U30370,33,Male,Master,Employed,Doctor,5856,4770,670675,Yes,Business,187094,60,3378,3,1,847,10,Europe,7/10/2022
U30371,35,Male,Master,Self-employed,Manager,4118,1539,187787,No,Personal,0,0,0,0,0,451,4,Other,3/24/2023
U30372,47,Female,Bachelor,Employed,Manager,3364,1183,205424,No,Personal,0,0,0,0,0,609,5,North America,4/26/2023
U30373,63,Male,Master,Employed,Driver,1561,607,148578,No,Personal,0,0,0,0,0,476,8,Asia,1/5/2022
U30374,39,Male,Bachelor,Employed,Manager,6003,4033,582407,Yes,Business,473392,360,10954,28,2,784,8,Other,7/20/2024
U30375,40,Female,High School,Self-employed,Doctor,2724,822,119255,Yes,Education,219923,240,3401,18,1,485,4,Asia,6/22/2022
U30376,38,Female,Bachelor,Employed,Doctor,3733,2070,230470,No,Personal,0,0,0,0,0,389,5,Africa,5/3/2024
U30377,67,Male,Bachelor,Self-employed,Student,1861,801,30032,Yes,Car,485630,360,6347,16,3,828,1,Europe,12/6/2023
U30378,25,Female,Bachelor,Student,Accountant,500,239,32770,No,Personal,0,0,0,0,0,308,5,Europe,4/29/2023
U30379,57,Male,High School,Employed,Engineer,4799,2090,434594,Yes,Business,38780,60,1165,26,0,412,8,North America,10/2/2022
U30380,60,Female,Master,Employed,Manager,5035,1671,334407,No,Personal,0,0,0,0,0,788,6,Asia,12/12/2023
U30381,58,Other,Master,Student,Teacher,4028,2185,385166,No,Personal,0,0,0,0,0,731,8,Africa,1/30/2023
U30382,52,Female,PhD,Self-employed,Doctor,8557,5938,896781,Yes,Home,15189,180,166,10,0,647,9,Asia,10/16/2023
U30383,67,Male,Bachelor,Self-employed,Doctor,5329,2497,522693,No,Personal,0,0,0,0,0,354,8,Asia,11/6/2023
U30384,47,Female,Master,Employed,Student,2234,1188,55620,No,Personal,0,0,0,0,0,623,2,Europe,4/10/2023
U30385,19,Male,Bachelor,Employed,Accountant,6151,2054,401607,Yes,Education,155757,60,3654,14,1,829,5,Other,11/24/2021
U30386,25,Other,Bachelor,Employed,Unemployed,4735,1730,76910,No,Personal,0,0,0,0,0,457,1,Europe,3/8/2025
U30387,20,Male,Bachelor,Unemployed,Accountant,7268,3291,146509,No,Personal,0,0,0,0,0,777,2,Other,2/8/2022
U30388,32,Female,High School,Student,Student,1053,904,64706,No,Personal,0,0,0,0,0,481,5,North America,9/11/2023
U30389,66,Male,High School,Employed,Doctor,2157,1523,245232,Yes,Education,320258,12,28047,9,13,643,9,Europe,7/12/2023
U30390,60,Other,High School,Unemployed,Unemployed,4395,3423,166397,No,Personal,0,0,0,0,0,707,3,Asia,4/29/2023
U30391,57,Female,High School,Employed,Driver,3112,1124,331633,Yes,Car,309048,300,7008,27,2,643,9,Asia,11/6/2021
U30392,51,Male,Bachelor,Employed,Teacher,6204,3462,12471,Yes,Business,27976,360,285,12,0,706,0,Other,8/3/2024
U30393,31,Male,Master,Employed,Salesperson,5089,3616,148137,Yes,Business,298176,60,6870,14,1,422,2,Europe,7/4/2023
U30394,59,Male,Master,Employed,Teacher,4746,2055,89370,Yes,Home,173287,120,2816,15,1,396,2,Other,10/31/2024
U30395,32,Male,Bachelor,Self-employed,Student,4007,1725,62331,Yes,Car,479124,120,8782,18,2,506,1,North America,5/18/2025
U30396,54,Female,Bachelor,Unemployed,Teacher,5575,3209,653508,No,Personal,0,0,0,0,0,622,10,Africa,8/22/2021
U30397,45,Female,Bachelor,Employed,Driver,8796,6697,972622,Yes,Home,415386,120,10363,28,1,738,9,Africa,6/22/2023
U30398,32,Female,Master,Employed,Engineer,2913,1250,171573,No,Personal,0,0,0,0,0,728,5,Africa,11/25/2023
U30399,50,Male,High School,Employed,Unemployed,4084,3024,372584,No,Personal,0,0,0,0,0,811,8,Other,12/29/2024
U30400,36,Male,Bachelor,Self-employed,Salesperson,4215,1289,149618,Yes,Home,409770,360,2255,5,1,611,3,Asia,7/19/2025
U30401,36,Male,High School,Employed,Teacher,3991,3428,181501,No,Personal,0,0,0,0,0,413,4,Other,5/7/2025
U30402,64,Male,Bachelor,Employed,Salesperson,3910,3066,348889,No,Personal,0,0,0,0,0,324,7,Europe,6/3/2025
U30403,22,Other,Bachelor,Employed,Driver,6280,5589,455315,Yes,Home,68243,240,807,13,0,738,6,Asia,3/22/2024
U30404,53,Female,Bachelor,Employed,Unemployed,3098,2625,121113,Yes,Education,429579,180,3844,7,1,719,3,Other,2/7/2024
U30405,19,Male,Master,Employed,Manager,3851,3098,61640,No,Personal,0,0,0,0,0,453,1,Europe,6/21/2024
U30406,44,Female,Master,Employed,Unemployed,2193,1621,103451,No,Personal,0,0,0,0,0,370,4,Europe,8/11/2021
U30407,52,Male,High School,Employed,Teacher,4186,1401,299038,Yes,Car,199594,360,3270,20,1,540,6,North America,6/13/2022
U30408,28,Male,High School,Employed,Teacher,5556,1980,99281,No,Personal,0,0,0,0,0,478,1,Africa,7/29/2024
U30409,26,Male,Bachelor,Employed,Manager,5630,1810,544684,Yes,Business,287686,36,11048,22,2,810,8,Europe,10/14/2023
U30410,64,Female,Master,Employed,Teacher,500,299,50800,No,Personal,0,0,0,0,0,322,8,North America,5/8/2024
U30411,19,Female,High School,Employed,Teacher,4354,3283,188080,No,Personal,0,0,0,0,0,696,4,Europe,7/4/2022
U30412,55,Female,Bachelor,Self-employed,Accountant,7242,3967,135746,No,Personal,0,0,0,0,0,763,2,North America,1/16/2023
U30413,49,Female,Bachelor,Self-employed,Teacher,8165,5891,570432,Yes,Business,57980,120,1344,26,0,513,6,Other,7/13/2025
U30414,35,Male,High School,Self-employed,Teacher,3080,1506,103935,No,Personal,0,0,0,0,0,651,3,North America,7/3/2022
U30415,48,Male,Master,Self-employed,Unemployed,6002,5306,691412,Yes,Business,254090,60,6630,19,1,650,10,Europe,4/11/2024
U30416,51,Male,Master,Unemployed,Manager,5505,3700,430134,No,Personal,0,0,0,0,0,780,7,Other,1/16/2025
U30417,68,Male,Master,Employed,Accountant,3837,3082,441257,No,Personal,0,0,0,0,0,576,10,Europe,12/19/2023
U30418,59,Female,Bachelor,Self-employed,Doctor,4924,3643,291847,Yes,Business,97773,24,4628,13,1,743,5,Europe,11/9/2022
U30419,60,Female,Master,Unemployed,Doctor,5401,2071,494509,Yes,Home,355697,36,14602,27,3,651,8,North America,3/11/2024
U30420,52,Male,PhD,Employed,Engineer,2874,2326,194538,No,Personal,0,0,0,0,0,788,6,Europe,6/30/2023
U30421,65,Male,Master,Unemployed,Driver,5900,3588,584591,No,Personal,0,0,0,0,0,387,8,Europe,10/1/2024
U30422,47,Female,Master,Student,Manager,6577,2482,321632,No,Personal,0,0,0,0,0,691,4,Africa,10/31/2021
U30423,63,Male,High School,Employed,Driver,4741,3618,252158,No,Personal,0,0,0,0,0,337,4,Other,7/12/2023
U30424,35,Female,Bachelor,Student,Student,1469,802,165167,No,Personal,0,0,0,0,0,493,9,North America,8/22/2023
U30425,68,Female,Master,Employed,Accountant,2958,2582,14449,Yes,Home,30612,360,280,11,0,753,0,Africa,10/13/2021
U30426,48,Male,Master,Student,Accountant,6551,5527,594978,Yes,Car,184533,180,2565,15,0,692,8,Africa,5/22/2023
U30427,67,Male,Bachelor,Employed,Driver,4670,1720,183684,No,Personal,0,0,0,0,0,730,3,Europe,6/19/2023
U30428,59,Female,Bachelor,Self-employed,Student,2865,1594,60331,No,Personal,0,0,0,0,0,626,2,North America,1/2/2022
U30429,37,Female,Master,Employed,Unemployed,913,763,33326,Yes,Business,341240,360,6262,22,7,434,3,Asia,12/28/2024
U30430,65,Male,PhD,Employed,Unemployed,6150,4449,622000,Yes,Car,444323,60,12790,24,2,400,8,Asia,1/29/2023
U30431,40,Female,Master,Self-employed,Student,2806,1545,137030,No,Personal,0,0,0,0,0,725,4,Africa,11/28/2021
U30432,67,Female,Master,Employed,Salesperson,6589,3746,540791,No,Personal,0,0,0,0,0,735,7,North America,9/13/2022
U30433,48,Female,Bachelor,Unemployed,Driver,3909,3333,403898,Yes,Home,163858,12,14513,11,4,326,9,Europe,8/18/2022
U30434,22,Male,Bachelor,Self-employed,Manager,5160,2596,503652,No,Personal,0,0,0,0,0,302,8,Asia,5/7/2023
U30435,44,Male,High School,Employed,Doctor,1707,1111,157822,Yes,Education,104933,12,9814,22,6,790,8,North America,5/31/2023
U30436,35,Male,High School,Self-employed,Student,1774,1569,161801,Yes,Business,445588,300,5842,15,3,682,8,Other,9/7/2023
U30437,54,Female,High School,Self-employed,Accountant,1555,1151,143424,Yes,Car,65273,36,2420,20,2,565,8,North America,8/27/2022
U30438,66,Male,Master,Employed,Unemployed,1504,680,116705,No,Personal,0,0,0,0,0,693,6,North America,10/28/2023
U30439,18,Male,Bachelor,Employed,Student,1973,679,199734,Yes,Home,394318,180,9286,28,5,527,8,Other,8/26/2022
U30440,42,Female,High School,Employed,Teacher,2965,1221,44013,No,Personal,0,0,0,0,0,484,1,Other,5/20/2024
U30441,62,Other,High School,Employed,Student,500,169,32667,No,Personal,0,0,0,0,0,624,5,North America,11/14/2022
U30442,18,Other,Bachelor,Employed,Teacher,5189,2268,401384,Yes,Business,397359,60,7780,7,2,774,6,Other,6/18/2025
U30443,29,Female,High School,Unemployed,Engineer,2836,932,252956,No,Personal,0,0,0,0,0,718,7,Asia,6/16/2022
U30444,42,Male,Bachelor,Student,Unemployed,4165,2763,413976,Yes,Car,218128,360,5229,29,1,304,8,North America,4/9/2024
U30445,52,Female,PhD,Self-employed,Manager,5290,2258,80146,No,Personal,0,0,0,0,0,560,1,Africa,6/16/2023
U30446,31,Other,Bachelor,Self-employed,Doctor,2737,1665,15732,No,Personal,0,0,0,0,0,700,0,Asia,6/28/2022
U30447,60,Male,Master,Employed,Unemployed,500,220,40533,No,Personal,0,0,0,0,0,691,7,Africa,8/4/2022
U30448,25,Other,Master,Employed,Accountant,7182,2444,432926,No,Personal,0,0,0,0,0,371,5,Europe,5/28/2025
U30449,35,Female,Master,Employed,Student,3321,2646,226819,Yes,Car,61353,240,1482,29,0,621,6,North America,5/28/2022
U30450,29,Male,Master,Self-employed,Driver,500,218,10879,Yes,Home,472367,24,21160,7,42,380,2,Europe,10/8/2022
U30451,27,Female,Bachelor,Student,Engineer,2828,2205,28821,Yes,Home,79916,12,6865,6,2,821,1,Other,11/29/2022
U30452,53,Female,High School,Employed,Student,2541,1593,200570,No,Personal,0,0,0,0,0,712,7,Africa,10/19/2021
U30453,42,Male,Bachelor,Self-employed,Doctor,2408,1073,87987,No,Personal,0,0,0,0,0,514,3,Asia,3/7/2024
U30454,64,Female,Master,Employed,Manager,781,407,52908,Yes,Business,114767,24,6254,27,8,508,6,Other,10/28/2023
U30455,36,Female,Master,Employed,Salesperson,3550,1194,146296,Yes,Car,435883,300,3014,7,1,542,3,Asia,5/3/2024
U30456,58,Male,Bachelor,Self-employed,Manager,2652,1060,45555,No,Personal,0,0,0,0,0,598,1,Other,6/23/2022
U30457,38,Female,Bachelor,Employed,Driver,3656,1677,204833,Yes,Home,302044,240,2037,5,1,320,5,Africa,8/12/2021
U30458,39,Male,High School,Unemployed,Accountant,6361,3841,421732,No,Personal,0,0,0,0,0,796,6,North America,3/31/2023
U30459,37,Female,Master,Employed,Driver,4117,1289,134133,No,Personal,0,0,0,0,0,632,3,Europe,2/5/2025
U30460,48,Female,Master,Employed,Salesperson,6693,4068,139676,Yes,Home,339246,36,11694,15,2,395,2,North America,5/11/2024
U30461,31,Female,Master,Employed,Salesperson,5617,1833,501645,No,Personal,0,0,0,0,0,850,7,Europe,12/6/2021
U30462,68,Male,Bachelor,Self-employed,Teacher,5309,3071,248024,Yes,Car,456589,36,14553,9,3,605,4,North America,8/26/2023
U30463,34,Male,PhD,Employed,Engineer,3883,2077,428405,No,Personal,0,0,0,0,0,487,9,Other,4/25/2023
U30464,54,Male,Bachelor,Employed,Doctor,5527,1778,367295,No,Personal,0,0,0,0,0,452,6,Asia,5/18/2024
U30465,62,Female,Master,Employed,Engineer,3777,3273,322583,No,Personal,0,0,0,0,0,742,7,Asia,9/25/2021
U30466,57,Male,Master,Employed,Unemployed,6252,3769,229014,Yes,Education,387928,360,9248,29,1,803,3,Africa,9/29/2023
U30467,47,Other,Bachelor,Unemployed,Accountant,7249,4329,185417,Yes,Car,283739,12,27351,28,4,394,2,Africa,8/28/2022
U30468,66,Male,Master,Student,Unemployed,3199,2619,192901,No,Personal,0,0,0,0,0,405,5,North America,7/18/2024
U30469,35,Male,Bachelor,Employed,Driver,6286,1995,18263,No,Personal,0,0,0,0,0,713,0,North America,6/1/2023
U30470,24,Male,Master,Employed,Student,3476,3069,122140,No,Personal,0,0,0,0,0,398,3,North America,1/24/2022
U30471,47,Male,Bachelor,Self-employed,Unemployed,1565,659,123046,Yes,Education,453376,240,6291,16,4,789,7,Africa,10/4/2021
U30472,45,Male,Master,Self-employed,Manager,2628,1269,107517,No,Personal,0,0,0,0,0,725,3,Europe,5/13/2025
U30473,25,Male,Bachelor,Student,Teacher,500,254,15191,Yes,Business,345115,24,16354,13,33,737,3,Africa,4/24/2025
U30474,21,Female,High School,Employed,Unemployed,4787,2046,143815,Yes,Business,180343,360,1866,12,0,827,3,Other,8/18/2021
U30475,51,Female,High School,Employed,Doctor,1669,586,161733,No,Personal,0,0,0,0,0,676,8,Europe,2/15/2025
U30476,19,Male,High School,Self-employed,Engineer,2297,1499,266121,No,Personal,0,0,0,0,0,738,10,Africa,5/9/2023
U30477,30,Male,Master,Employed,Accountant,2753,2467,315616,Yes,Education,117381,360,2081,21,1,329,10,Europe,5/16/2023
U30478,44,Male,Bachelor,Student,Engineer,2934,1469,71117,Yes,Car,294865,120,6307,23,2,647,2,Africa,3/24/2024
U30479,61,Male,Master,Self-employed,Doctor,6438,4428,471068,No,Personal,0,0,0,0,0,792,6,Asia,5/27/2023
U30480,64,Female,Bachelor,Employed,Teacher,500,175,38420,No,Personal,0,0,0,0,0,407,6,Other,9/26/2023
U30481,34,Male,Bachelor,Self-employed,Student,1479,1130,145307,No,Personal,0,0,0,0,0,469,8,Other,10/13/2023
U30482,63,Female,Bachelor,Unemployed,Doctor,5128,3245,360609,Yes,Car,113417,120,2860,28,1,469,6,Other,4/22/2023
U30483,56,Female,Bachelor,Employed,Engineer,4810,4274,15913,No,Personal,0,0,0,0,0,614,0,Africa,10/7/2022
U30484,62,Male,Bachelor,Self-employed,Unemployed,6006,3080,719305,Yes,Education,417207,360,6793,19,1,829,10,Other,12/10/2023
U30485,55,Female,Master,Unemployed,Student,4380,3628,63121,Yes,Home,425304,36,14681,15,3,669,1,Europe,6/17/2024
U30486,32,Male,Master,Self-employed,Student,6039,3277,340876,Yes,Business,486962,300,11874,29,2,735,5,Other,1/7/2023
U30487,38,Female,Bachelor,Employed,Accountant,2805,2332,11680,Yes,Business,348520,180,4433,13,2,358,0,Africa,2/19/2024
U30488,36,Male,High School,Employed,Unemployed,3669,1156,169869,Yes,Home,266138,36,9123,14,2,814,4,Africa,6/11/2023
U30489,69,Female,Bachelor,Student,Manager,3582,2833,46951,Yes,Education,16011,60,413,19,0,596,1,Africa,2/1/2025
U30490,45,Female,High School,Unemployed,Student,3979,2298,60815,No,Personal,0,0,0,0,0,423,1,North America,12/31/2021
U30491,47,Female,Bachelor,Employed,Student,2468,1912,181337,No,Personal,0,0,0,0,0,776,6,North America,12/28/2023
U30492,57,Female,Other,Student,Engineer,2315,877,12928,Yes,Education,237616,24,12058,20,5,568,0,Africa,3/3/2025
U30493,52,Male,Bachelor,Employed,Unemployed,500,162,4382,Yes,Business,495515,120,9807,21,20,305,1,Europe,10/16/2021
U30494,26,Male,Bachelor,Employed,Driver,8373,3300,581960,No,Personal,0,0,0,0,0,718,6,Africa,2/19/2023
U30495,52,Other,Master,Student,Salesperson,4338,3817,210733,No,Personal,0,0,0,0,0,560,4,Europe,11/2/2023
U30496,19,Male,Master,Employed,Driver,3221,2712,371037,No,Personal,0,0,0,0,0,830,10,North America,8/23/2023
U30497,52,Female,PhD,Employed,Accountant,6007,4660,558683,No,Personal,0,0,0,0,0,358,8,North America,3/13/2023
U30498,50,Male,Bachelor,Employed,Salesperson,6433,3104,133246,No,Personal,0,0,0,0,0,435,2,Europe,1/15/2024
U30499,49,Female,Master,Employed,Driver,3645,2621,411191,No,Personal,0,0,0,0,0,711,9,Asia,12/15/2021
U30500,20,Male,Master,Student,Unemployed,7247,2655,708113,Yes,Business,325161,12,29735,18,4,682,8,North America,10/27/2021
U30501,47,Male,Master,Employed,Student,5089,4294,236772,No,Personal,0,0,0,0,0,452,4,North America,1/5/2025
U30502,53,Male,Bachelor,Employed,Salesperson,3343,1475,87988,No,Personal,0,0,0,0,0,594,2,Other,12/20/2022
U30503,56,Female,High School,Employed,Student,6334,3030,209989,No,Personal,0,0,0,0,0,460,3,Africa,12/20/2021
U30504,31,Male,Bachelor,Employed,Driver,3401,1692,20936,No,Personal,0,0,0,0,0,581,1,Asia,11/23/2023
U30505,47,Other,Bachelor,Employed,Unemployed,1953,1035,187276,No,Personal,0,0,0,0,0,409,8,Europe,5/23/2023
U30506,63,Female,Bachelor,Unemployed,Unemployed,3572,1362,215336,Yes,Car,250473,180,3511,15,1,588,5,Europe,2/9/2024
U30507,51,Other,High School,Employed,Accountant,1757,1374,171386,Yes,Business,223415,180,1924,6,1,431,8,Asia,4/4/2022
U30508,22,Female,Master,Employed,Driver,2315,994,93807,Yes,Business,496711,360,7207,17,3,669,3,Other,2/22/2025
U30509,23,Female,High School,Employed,Unemployed,2388,1932,183951,No,Personal,0,0,0,0,0,341,6,North America,9/10/2022
U30510,66,Female,High School,Self-employed,Driver,5784,3345,622121,No,Personal,0,0,0,0,0,567,9,Africa,2/19/2023
U30511,32,Other,Bachelor,Self-employed,Teacher,1916,1168,185382,No,Personal,0,0,0,0,0,814,8,Asia,1/29/2022
U30512,67,Female,Master,Employed,Doctor,5167,3303,12717,Yes,Car,95983,300,1734,22,0,833,0,Asia,6/21/2024
U30513,66,Female,Master,Employed,Salesperson,5756,1905,194541,No,Personal,0,0,0,0,0,370,3,Africa,9/16/2023
U30514,21,Female,Master,Self-employed,Doctor,4366,3659,523820,No,Personal,0,0,0,0,0,447,10,Asia,2/28/2024
U30515,60,Other,Master,Student,Accountant,2550,1674,301785,No,Personal,0,0,0,0,0,628,10,North America,6/13/2025
U30516,68,Male,High School,Employed,Accountant,6102,3494,207490,Yes,Car,333702,360,2140,7,0,523,3,North America,8/1/2023
U30517,53,Male,High School,Employed,Doctor,7744,4038,805889,Yes,Car,118179,36,3652,7,0,402,9,Asia,12/4/2024
U30518,58,Male,High School,Employed,Teacher,4252,2072,261188,Yes,Car,371633,12,33106,13,8,709,5,Europe,10/31/2022
U30519,66,Female,Bachelor,Employed,Doctor,500,427,56026,Yes,Car,424762,300,8367,24,17,661,9,Europe,2/8/2022
U30520,38,Female,Bachelor,Employed,Driver,6471,5266,393120,Yes,Business,204612,360,912,3,0,414,5,North America,7/4/2023
U30521,33,Male,Master,Employed,Accountant,6663,2461,785106,Yes,Car,459516,12,43001,22,6,355,10,Africa,9/24/2022
U30522,60,Male,Master,Student,Doctor,6204,3121,729692,No,Personal,0,0,0,0,0,535,10,Africa,3/24/2024
U30523,58,Male,High School,Employed,Doctor,4470,3417,271652,No,Personal,0,0,0,0,0,673,5,Asia,2/24/2022
U30524,33,Female,Bachelor,Unemployed,Manager,2038,644,169516,Yes,Education,164092,24,7536,10,4,507,7,North America,9/8/2022
U30525,55,Male,Master,Employed,Doctor,6032,3880,468045,No,Personal,0,0,0,0,0,434,6,Asia,10/4/2023
